,Country,Time,PopMale,PopFemale,PopTotal,PopDensity
4422,Jamaica,2003,"1,344,245","1,365,193","2,709,438",250.179
4423,Jamaica,2004,"1350,68","1,374,337","2,725,017",251.617
4424,Jamaica,2005,"1,357,542","1,382,458","2740,0",253.001
4425,Jamaica,2006,"1,365,004","1389,41","2,754,414",254.332
4426,Jamaica,2007,"1,372,888","1,395,341","2,768,229",255.607
4427,Jamaica,2008,"1,381,079","1400,79","2,781,869",256.867
4428,Jamaica,2009,"1,389,346","1,406,493","2,795,839",258.157
4429,Jamaica,2010,"1,397,512","1,412,952","2,810,464",259.507
4430,Jamaica,2011,"1,405,569","1,420,363","2,825,932",260.936
4431,Jamaica,2012,"1,413,582","1,428,546","2,842,128",262.431
4432,Jamaica,2013,"1,421,484","1,437,226","2858,71",263.962
4433,Jamaica,2014,"1,429,206","1,445,931","2,875,137",265.479
4434,Jamaica,2015,"1436,7","1,454,324","2,891,024",266.946
4435,Jamaica,2016,"1,443,917","1,462,325","2,906,242",268.351
4436,Jamaica,2017,"1,450,841","1,470,007","2,920,848",269.7
4437,Jamaica,2018,"1,457,453","1477,4","2,934,853",270.993
4438,Jamaica,2019,"1463,72","1,484,557","2,948,277",272.232
4439,Jamaica,2020,"1,469,641","1491,52","2,961,161",273.422
4440,Japan,2001,"62,690,188","65,023,636","127,713,824",350.328
4441,Japan,2002,"62,751,324","65,141,751","127,893,075",350.82
4442,Japan,2003,"62,806,129","65,252,239","128,058,368",351.273
4443,Japan,2004,"62,851,648","65,352,535","128,204,183",351.673
4444,Japan,2005,"62,885,586","65,440,529","128,326,115",352.008
4445,Japan,2006,"62,907,222","65,515,518","128422,74",352.273
4446,Japan,2007,"62,916,895","65,577,155","128494,05",352.468
4447,Japan,2008,"62,914,575","65,624,069","128,538,644",352.591
4448,Japan,2009,"62,900,473","65,654,723","128,555,196",352.636
4449,Japan,2010,"62,874,509","65667,84","128,542,349",352.601
4450,Japan,2011,"62,836,334","65,662,632","128,498,966",352.482
4451,Japan,2012,"62,784,997","65,638,574","128,423,571",352.275
4452,Japan,2013,"62,719,057","65,595,132","128,314,189",351.975
4453,Japan,2014,"62,636,782","65,531,848","128168,63",351.576
4454,Japan,2015,"62,536,745","65,448,394","127,985,139",351.072
4455,Japan,2016,"62,418,618","65,344,649","127,763,267",350.464
4456,Japan,2017,"62,282,219","65,220,509","127,502,728",349.749
4457,Japan,2018,"62,126,492","65,075,698","127202,19",348.925
4458,Japan,2019,"61950,31","64,909,989","126,860,299",347.987
4459,Japan,2020,"61,753,045","64,723,413","126,476,458",346.934
4460,Jordan,2001,"2701,55","2,515,778","5,217,328",58.767
4461,Jordan,2002,"2,751,639","2,565,875","5,317,514",59.895
4462,Jordan,2003,"2,810,277","2,623,759","5,434,036",61.208
4463,Jordan,2004,"2,883,223","2,697,018","5,580,241",62.855
4464,Jordan,2005,"2,974,596","2,791,043","5,765,639",64.943
4465,Jordan,2006,"3,084,896","2,906,651","5,991,547",67.488
4466,Jordan,2007,"3,213,101","3,042,189","6255,29",70.458
4467,Jordan,2008,"3,359,386","3,197,087","6,556,473",73.851
4468,Jordan,2009,"3,523,395","3,369,863","6,893,258",77.644
4469,Jordan,2010,"3,703,509","3,558,032","7,261,541",81.793
4470,Jordan,2011,"3,900,602","3,762,256","7,662,858",86.313
4471,Jordan,2012,"4,111,005","3,978,958","8,089,963",91.124
4472,Jordan,2013,"4322,9","4,196,092","8,518,992",95.956
4473,Jordan,2014,"4,520,824","4,397,998","8,918,822",100.46
4474,Jordan,2015,"4693,41","4,573,163","9,266,573",104.377
4475,Jordan,2016,"4,836,733","4,717,553","9,554,286",107.618
4476,Jordan,2017,"4,952,772","4,833,068","9785,84",110.226
4477,Jordan,2018,"5,043,481","4,921,841","9,965,322",112.247
4478,Jordan,2019,"5,113,215","4,988,482","10,101,697",113.783
4479,Jordan,2020,"5,165,979","5,037,161","10203,14",114.926
4480,Kazakhstan,2001,"7,167,967","7742,24","14,910,207",5.523
4481,Kazakhstan,2002,"7,200,302","7,775,882","14,976,184",5.547
4482,Kazakhstan,2003,"7,263,391","7,836,654","15,100,045",5.593
4483,Kazakhstan,2004,"7,340,483","7,909,533","15,250,016",5.649
4484,Kazakhstan,2005,"7,419,259","7,983,544","15,402,803",5.705
4485,Kazakhstan,2006,"7,496,116","8,055,147","15,551,263",5.76
4486,Kazakhstan,2007,"7,574,501","8,127,611","15,702,112",5.816
4487,Kazakhstan,2008,"7,657,327","8,204,799","15,862,126",5.876
4488,Kazakhstan,2009,"7749,87","8,293,145","16,043,015",5.943
4489,Kazakhstan,2010,"7,855,518","8,396,755","16,252,273",6.02
4490,Kazakhstan,2011,"7,974,359","8516,31","16,490,669",6.108
4491,Kazakhstan,2012,"8,103,192","8,648,331","16,751,523",6.205
4492,Kazakhstan,2013,"8,238,251","8,787,867","17,026,118",6.307
4493,Kazakhstan,2014,"8,374,451","8,928,168","17,302,619",6.409
4494,Kazakhstan,2015,"8,507,888","9,064,122","17572,01",6.509
4495,Kazakhstan,2016,"8,637,067","9,193,835","17,830,902",6.605
4496,Kazakhstan,2017,"8,762,142","9,317,881","18,080,023",6.697
4497,Kazakhstan,2018,"8882,91","9,436,706","18,319,616",6.786
4498,Kazakhstan,2019,"8,999,754","9,551,674","18,551,428",6.872
4499,Kazakhstan,2020,"9,112,939","9,663,768","18,776,707",6.955
4500,Kenya,2001,"16,302,038","16,546,531","32,848,569",57.716
4501,Kenya,2002,"16,747,713","17,004,033","33,751,746",59.303
4502,Kenya,2003,"17,206,227","17,472,554","34,678,781",60.932
4503,Kenya,2004,"17680,39","17,954,877","35,635,267",62.612
4504,Kenya,2005,"18,172,026","18,452,871","36,624,897",64.351
4505,Kenya,2006,"18,681,879","18967,16","37,649,039",66.151
4506,Kenya,2007,"19,209,014","19496,92","38,705,934",68.008
4507,Kenya,2008,"19,751,264","20040,72","39,791,984",69.916
4508,Kenya,2009,"20,305,443","20,596,355","40,901,798",71.866
4509,Kenya,2010,"20,868,842","21,161,842","42,030,684",73.849
4510,Kenya,2011,"21,441,112","21,737,158","43178,27",75.866
4511,Kenya,2012,"22,021,761","22,321,708","44,343,469",77.913
4512,Kenya,2013,"22,607,797","22,912,189","45,519,986",79.98
4513,Kenya,2014,"23195,58","23,504,483","46,700,063",82.054
4514,Kenya,2015,"23,782,609","24095,73","47,878,339",84.124
4515,Kenya,2016,"24,367,251","24684,28","49,051,531",86.185
4516,Kenya,2017,"24,950,142","25,271,004","50,221,146",88.24
4517,Kenya,2018,"25,533,874","25,858,696","51392,57",90.299
4518,Kenya,2019,"26,122,382","26,451,585","52,573,967",92.374
4519,Kenya,2020,"26,718,527","27,052,773","53771,3",94.478
4520,Kiribati,2001,"42,286","43,558","85,844",105.98
4521,Kiribati,2002,"43,0","44,308","87,308",107.788
4522,Kiribati,2003,"43,762","45,078","88,84",109.679
4523,Kiribati,2004,"44,585","45,913","90,498",111.726
4524,Kiribati,2005,"45,483","46,836","92,319",113.974
4525,Kiribati,2006,"46,473","47,868","94,341",116.47
4526,Kiribati,2007,"47,545","48,986","96,531",119.174
4527,Kiribati,2008,"48,633","50,127","98,76",121.926
4528,Kiribati,2009,"49,682","51,246","100,928",124.602
4529,Kiribati,2010,"50,65","52,28","102,93",127.074
4530,Kiribati,2011,"51,517","53,218","104,735",129.302
4531,Kiribati,2012,"52,292","54,067","106,359",131.307
4532,Kiribati,2013,"53,02","54,867","107,887",133.194
4533,Kiribati,2014,"53,74","55,647","109,387",135.046
4534,Kiribati,2015,"54,491","56,436","110,927",136.947
4535,Kiribati,2016,"55,278","57,251","112,529",138.925
4536,Kiribati,2017,"56,087","58,066","114,153",140.93
4537,Kiribati,2018,"56,938","58,904","115,842",143.015
4538,Kiribati,2019,"57,822","59,786","117,608",145.195
4539,Kiribati,2020,"58,744","60,702","119,446",147.464
4540,Kuwait,2001,"1,232,602","870,671","2,103,273",118.029
4541,Kuwait,2002,"1,256,843","880,148","2,136,991",119.921
4542,Kuwait,2003,"1,275,633","885,993","2,161,626",121.303
4543,Kuwait,2004,"1,300,689","899,809","2,200,498",123.485
4544,Kuwait,2005,"1,340,475","929,721","2,270,196",127.396
4545,Kuwait,2006,"1,396,227","977,434","2,373,661",133.202
4546,Kuwait,2007,"1,464,802","1,039,224","2,504,026",140.518
4547,Kuwait,2008,"1,544,905","1,111,105","2656,01",149.047
4548,Kuwait,2009,"1,634,049","1,186,992","2,821,041",158.308
4549,Kuwait,2010,"1,729,872","1,262,012","2,991,884",167.895
4550,Kuwait,2011,"1,832,247","1,335,807","3,168,054",177.781
4551,Kuwait,2012,"1,940,367","1,408,485","3,348,852",187.927
4552,Kuwait,2013,"2,050,222","1476,16","3,526,382",197.889
4553,Kuwait,2014,"2,156,738","1,534,201","3,690,939",207.123
4554,Kuwait,2015,"2,255,989","1,579,599","3,835,588",215.241
4555,Kuwait,2016,"2,346,661","1,610,201","3,956,862",222.046
4556,Kuwait,2017,"2,428,715","1,627,387","4,056,102",227.615
4557,Kuwait,2018,"2,501,082","1,636,232","4,137,314",232.173
4558,Kuwait,2019,"2,563,055","1,644,022","4,207,077",236.087
4559,Kuwait,2020,"2,614,446","1,656,117","4,270,563",239.65
4560,Kyrgyzstan,2001,"2455,29","2,507,549","4,962,839",25.875
4561,Kyrgyzstan,2002,"2,471,213","2,520,265","4,991,478",26.024
4562,Kyrgyzstan,2003,"2,483,823","2,529,715","5,013,538",26.139
4563,Kyrgyzstan,2004,"2,497,536","2,541,459","5,038,995",26.272
4564,Kyrgyzstan,2005,"2,515,732","2,559,608","5075,34",26.462
4565,Kyrgyzstan,2006,"2,539,136","2,585,243","5,124,379",26.717
4566,Kyrgyzstan,2007,"2,567,079","2,617,305","5,184,384",27.03
4567,Kyrgyzstan,2008,"2,599,867","2,655,102","5,254,969",27.398
4568,Kyrgyzstan,2009,"2,637,452","2,697,256","5,334,708",27.814
4569,Kyrgyzstan,2010,"2,679,679","2,742,619","5,422,298",28.271
4570,Kyrgyzstan,2011,"2,726,828","2,791,099","5,517,927",28.769
4571,Kyrgyzstan,2012,"2,778,716","2,842,867","5,621,583",29.31
4572,Kyrgyzstan,2013,"2834,06","2,897,252","5,731,312",29.882
4573,Kyrgyzstan,2014,"2,891,111","2953,41","5,844,521",30.472
4574,Kyrgyzstan,2015,"2,948,492","3,010,634","5,959,126",31.069
4575,Kyrgyzstan,2016,"3,005,717","3068,61","6,074,327",31.67
4576,Kyrgyzstan,2017,"3062,7","3,127,027","6,189,727",32.272
4577,Kyrgyzstan,2018,"3,118,925","3185,1","6,304,025",32.868
4578,Kyrgyzstan,2019,"3,173,902","3,241,949","6,415,851",33.451
4579,Kyrgyzstan,2020,"3227,27","3,296,921","6,524,191",34.016
4580,LLDC: Africa,2001,"98,909,391","100,983,237","199,892,628",23.96
4581,LLDC: Africa,2002,"101654,48","103,788,788","205,443,268",24.626
4582,LLDC: Africa,2003,"104,457,944","106,650,247","211,108,191",25.305
4583,LLDC: Africa,2004,"107,364,434","109,612,306","216976,74",26.008
4584,LLDC: Africa,2005,"110,406,434","112707,06","223,113,494",26.744
4585,LLDC: Africa,2006,"113,592,458","115,943,184","229,535,642",27.514
4586,LLDC: Africa,2007,"116,912,782","119,309,669","236,222,451",28.315
4587,LLDC: Africa,2008,"120,360,058","122795,35","243,155,408",29.146
4588,LLDC: Africa,2009,"123,920,683","126,381,805","250,302,488",30.003
4589,LLDC: Africa,2010,"127,584,392","130,055,382","257,639,774",30.882
4590,LLDC: Africa,2011,"131,348,502","133,812,403","265,160,905",31.784
4591,LLDC: Africa,2012,"135,215,452","137,656,781","272,872,233",32.708
4592,LLDC: Africa,2013,"139,185,389","141,591,241","280776,63",33.656
4593,LLDC: Africa,2014,"143,259,322","145,620,583","288,879,905",34.627
4594,LLDC: Africa,2015,"147,436,447","149,747,485","297,183,932",35.622
4595,LLDC: Africa,2016,"151,717,188","153,972,725","305,689,913",36.642
4596,LLDC: Africa,2017,"156096,3","158,291,611","314,387,911",37.685
4597,LLDC: Africa,2018,"160,560,752","162,694,525","323,255,277",38.748
4598,LLDC: Africa,2019,"165093,74","167,168,748","332,262,488",39.827
4599,LLDC: Africa,2020,"169,683,335","171,705,217","341,388,552",40.921
4600,LLDC: Asia,2001,"60,391,496","61,107,608","121,499,104",18.252
4601,LLDC: Asia,2002,"61,474,401","62,151,229","123625,63",18.572
4602,LLDC: Asia,2003,"62,633,269","63,241,092","125,874,361",18.91
4603,LLDC: Asia,2004,"63,792,107","64,333,386","128,125,493",19.248
4604,LLDC: Asia,2005,"64,896,721","65,398,671","130,295,392",19.574
4605,LLDC: Asia,2006,"65937,05","66,425,895","132,362,945",19.884
4606,LLDC: Asia,2007,"66,935,328","67432,31","134,367,638",20.186
4607,LLDC: Asia,2008,"67,908,174","68,450,077","136,358,251",20.485
4608,LLDC: Asia,2009,"68,882,554","69,524,901","138,407,455",20.792
4609,LLDC: Asia,2010,"69,880,039","70,688,117","140,568,156",21.117
4610,LLDC: Asia,2011,"70,900,732","71,949,115","142,849,847",21.46
4611,LLDC: Asia,2012,"71942,35","73,293,183","145,235,533",21.818
4612,LLDC: Asia,2013,"73,021,293","74,697,692","147,718,985",22.191
4613,LLDC: Asia,2014,"74,157,431","76,128,987","150,286,418",22.577
4614,LLDC: Asia,2015,"75363,7","77,560,708","152,924,408",22.973
4615,LLDC: Asia,2016,"76,644,311","78,986,175","155,630,486",23.38
4616,LLDC: Asia,2017,"77,991,917","80,406,824","158,398,741",23.796
4617,LLDC: Asia,2018,"79,392,409","81,814,233","161,206,642",24.218
4618,LLDC: Asia,2019,"80,825,188","83,200,558","164,025,746",24.641
4619,LLDC: Asia,2020,"82,272,206","84,559,738","166,831,944",25.063
4620,LLDC: Europe,2001,"3,027,207","3,202,734","6,229,941",107.283
4621,LLDC: Europe,2002,"3,025,515","3,201,643","6,227,158",107.235
4622,LLDC: Europe,2003,"3,024,864","3,201,838","6,226,702",107.228
4623,LLDC: Europe,2004,"3,023,929","3,201,077","6,225,006",107.198
4624,LLDC: Europe,2005,"3,021,759","3,197,817","6,219,576",107.105
4625,LLDC: Europe,2006,"3,017,974","3,191,422","6,209,396",106.929
4626,LLDC: Europe,2007,"3,012,953","3,182,584","6,195,537",106.691
4627,LLDC: Europe,2008,"3,007,483","3,172,712","6,180,195",106.427
4628,LLDC: Europe,2009,"3,002,706","3,163,839","6,166,545",106.192
4629,LLDC: Europe,2010,"2,999,409","3,157,418","6,156,827",106.024
4630,LLDC: Europe,2011,"2,997,809","3,153,842","6,151,651",105.935
4631,LLDC: Europe,2012,"2,997,528","3,152,551","6,150,079",105.908
4632,LLDC: Europe,2013,"2,997,873","3,152,777","6150,65",105.918
4633,LLDC: Europe,2014,"2,997,827","3153,36","6,151,187",105.927
4634,LLDC: Europe,2015,"2,996,667","3,153,373","6150,04",105.907
4635,LLDC: Europe,2016,"2,994,148","3,152,611","6,146,759",105.851
4636,LLDC: Europe,2017,"2,990,434","3,151,249","6,141,683",105.763
4637,LLDC: Europe,2018,"2,985,672","3,149,235","6,134,907",105.647
4638,LLDC: Europe,2019,"2,980,153","3,146,563","6,126,716",105.506
4639,LLDC: Europe,2020,"2,974,084","3,143,259","6,117,343",105.344
4640,LLDC: Latin America,2001,"7,071,401","6,937,285","14,008,686",9.461
4641,LLDC: Latin America,2002,"7,206,675","7,068,105","14274,78",9.641
4642,LLDC: Latin America,2003,"7,341,082","7,197,721","14,538,803",9.82
4643,LLDC: Latin America,2004,"7,473,903","7,325,697","14799,6",9.996
4644,LLDC: Latin America,2005,"7,604,649","7,451,747","15,056,396",10.169
4645,LLDC: Latin America,2006,"7,733,006","7,575,655","15,308,661",10.339
4646,LLDC: Latin America,2007,"7,859,207","7,697,661","15,556,868",10.507
4647,LLDC: Latin America,2008,"7984,08","7,818,673","15,802,753",10.673
4648,LLDC: Latin America,2009,"8,108,787","7,939,973","16048,76",10.839
4649,LLDC: Latin America,2010,"8,234,139","8,062,475","16,296,614",11.007
4650,LLDC: Latin America,2011,"8360,44","8,186,492","16,546,932",11.176
4651,LLDC: Latin America,2012,"8,487,412","8,311,775","16,799,187",11.346
4652,LLDC: Latin America,2013,"8,614,607","8,438,041","17,052,648",11.517
4653,LLDC: Latin America,2014,"8,741,329","8,564,712","17,306,041",11.689
4654,LLDC: Latin America,2015,"8,867,085","8,691,393","17,558,478",11.859
4655,LLDC: Latin America,2016,"8,991,719","8,817,981","17809,7",12.029
4656,LLDC: Latin America,2017,"9,115,369","8,944,542","18,059,911",12.198
4657,LLDC: Latin America,2018,"9238,21","9,070,999","18,309,209",12.366
4658,LLDC: Latin America,2019,"9,360,499","9,197,242","18,557,741",12.534
4659,LLDC: Latin America,2020,"9,482,379","9323,18","18,805,559",12.701
4660,Land-locked Countries,2001,"198,804,678","203,758,937","402,563,615",23.447
4661,Land-locked Countries,2002,"202,714,597","207,699,717","410,414,314",23.904
4662,Land-locked Countries,2003,"206,772,255","211,755,825","418528,08",24.377
4663,Land-locked Countries,2004,"210,948,277","215,923,923","426872,2",24.863
4664,Land-locked Countries,2005,"215,222,189","220,203,672","435,425,861",25.361
4665,Land-locked Countries,2006,"219,594,605","224,593,152","444,187,757",25.871
4666,Land-locked Countries,2007,"224,078,255","229,100,723","453,178,978",26.395
4667,Land-locked Countries,2008,"228678,81","233,747,562","462,426,372",26.933
4668,Land-locked Countries,2009,"233,404,143","238,561,253","471,965,396",27.489
4669,Land-locked Countries,2010,"238261,16","243,559,195","481,820,355",28.063
4670,Land-locked Countries,2011,"243,245,371","248,746,463","491,991,834",28.655
4671,Land-locked Countries,2012,"248,356,729","254,111,045","502,467,774",29.265
4672,Land-locked Countries,2013,"253,610,794","259,631,357","513,242,151",29.893
4673,Land-locked Countries,2014,"259,027,856","265,276,492","524,304,348",30.537
4674,Land-locked Countries,2015,"264,619,034","271,020,655","535,639,689",31.198
4675,Land-locked Countries,2016,"270,388,517","276,857,512","547,246,029",31.874
4676,Land-locked Countries,2017,"276,321,503","282782,24","559,103,743",32.564
4677,Land-locked Countries,2018,"282,386,096","288,772,254","571158,35",33.266
4678,Land-locked Countries,2019,"288,538,949","294,801,328","583,340,277",33.976
4679,Land-locked Countries,2020,"294,745,839","300,850,368","595,596,207",34.69
4680,Land-locked Countries (Others),2001,"29,405,183","31,528,073","60,933,256",96.5
4681,Land-locked Countries (Others),2002,"29,353,526","31,489,952","60,843,478",96.358
4682,Land-locked Countries (Others),2003,"29,315,096","31,464,927","60,780,023",96.257
4683,Land-locked Countries (Others),2004,"29,293,904","31,451,457","60,745,361",96.202
4684,Land-locked Countries (Others),2005,"29,292,626","31,448,377","60,741,003",96.195
4685,Land-locked Countries (Others),2006,"29,314,117","31,456,996","60,771,113",96.243
4686,Land-locked Countries (Others),2007,"29,357,985","31,478,499","60,836,484",96.347
4687,Land-locked Countries (Others),2008,"29,419,015","31510,75","60,929,765",96.494
4688,Land-locked Countries (Others),2009,"29,489,413","31,550,735","61,040,148",96.669
4689,Land-locked Countries (Others),2010,"29,563,181","31,595,803","61,158,984",96.857
4690,Land-locked Countries (Others),2011,"29,637,888","31,644,611","61,282,499",97.053
4691,Land-locked Countries (Others),2012,"29,713,987","31,696,755","61,410,742",97.256
4692,Land-locked Countries (Others),2013,"29,791,632","31,751,606","61,543,238",97.466
4693,Land-locked Countries (Others),2014,"29,871,947","31808,85","61,680,797",97.684
4694,Land-locked Countries (Others),2015,"29,955,135","31,867,696","61,822,831",97.909
4695,Land-locked Countries (Others),2016,"30,041,151","31928,02","61,969,171",98.14
4696,Land-locked Countries (Others),2017,"30,127,483","31,988,014","62,115,497",98.372
